id,category,text
42604,군대,정말 지옥 이다
42605,군대,그래서 지옥 주인 가봐
42606,군대,새삼 더 대단하게 느껴져
42607,군대,저번 군대 지옥 주 대해 말 해줬지
42608,군대,부대 말 하는 거 맞지
42609,군대,그런데 지옥 주 말고도 생식 주가 있대
42610,군대,생식 주 그건 또 뭔 데
42611,군대,음식 안 먹고 버텨야 한다네
42612,군대,뭐 안 먹으면 죽는 거 아니야
42613,군대,각자 곤충 잡아서 먹곤 한 대
42614,군대,정말 생지옥 이다 그것 통과 해야 되지
42615,군대,생식 주 지옥 주 통과 해야 돼
42616,군대,나라 면 정말 못 할 것 같아
42617,군대,파병 가기 전 유서 쓰고 간다더라
42618,군대,아무래도 위험한 곳 가니까
42619,군대,나라 를 위해 서 그런 결정 한다는 게 멋져
42620,군대,파병 가면 얼마나 힘드실까
42621,군대,언어 문화 적응하기 힘들겠지
42622,군대,그리고 잠복 한다더라
42623,군대,잠도 못 주무시고 정신 적 으로도 힘들듯
42624,군대,보상 은 잘 이루어지고 있으려나
42625,군대,억 만금 줘도 못 할 거 같아
42626,군대,내 말 파병 은 특별한 제도 필요할 거 같아
42627,군대,왜 다른 곳 보다 물건 싼 거야
42628,군대,나도 군대 안 봐서 모르겠는데
42629,군대,하긴 검색 해 보 니까 면세 라서 그렇대
42630,군대,왜 면세 로 들어가는 거임
42631,군대,나도 모르겠는데 면세 래
42632,군대,군사 구역 이라서 그런 건가
42633,군대,내 보기 엔 그런 것 같 애
42634,군대,과자 이런 것 싸대
42635,군대,가족 이번 제대 하는데 하기 전 사 오라 고 해야겠다
42636,군대,내 거 아이 크림
42637,군대,육군 갔지
42638,군대,왜
42639,군대,공군 갔는지 육군 갔는지 궁금해서
42640,군대,이는 육군 갔지
42641,군대,훈련소 때 면회 갔었어
42642,군대,엄마 랑 아빠 랑 갔었지
42643,군대,가서 뭐 했어
42644,군대,펜션 잡고 고기 구워 먹었지
42645,군대,만 몰랐네
42646,군대,그때 언니 일 하고 있어서 그랬을걸
42647,군대,우리 아들 군대 안 간다더라
42648,군대,왜 요 어디 아파요
42649,군대,삼대 독자 라고 안 가도 된다고 했데
42650,군대,좋겠네요 축하 드려요
42651,군대,축하 하지마 난 남자 군대 를 가야 한 고 생각 거든
42652,군대,요즘 은 군대 안 보내려고하는데 왜 보내시려고요
42653,군대,젊은 애 들 정신차리는게 군대 라고 생각 해
42654,군대,전 아니예요 안 보낼수 있는데 억지로 보내는건 아니라고 생각 해 요
42655,군대,군대 요즘 얼마나 편하니 구타 없고 개인 생활 하고 자유롭잖아
42656,군대,알겠어요 아드님 군대 안 가겠다고 할꺼예요
42657,군대,군인 들 은 겨울 가장 싫을까 여름 가장 싫을까
42658,군대,제 군인 라면 저 여름 더 싫을 것 같아요
42659,군대,겨울 겨울 에는 춥고 활동 없고 눈 치우니까
42660,군대,눈치 우는 게 많이 힘든가 봐요 남자 들 은 겨울 하면 군대 에서 눈 치운 얘기 밖에 안 해 요
42661,군대,군대 생활 한 사람 들 은 잘알지 특히 강원도 쪽 무지 막지하게 눈 왔으니까
42662,군대,저 여름 가장 싫을 거 같아요 여름 에는 더워서 땀 냄새
42663,군대,않아 씻으면 되니까 찬물 로 등 목하 고 하면 시원해
42664,군대,부대 안 에서 자는 곳 있잖아요 거기 에어컨 있나요
42665,군대,나때 없었어 설마 지금 있는지 나도 갑자기 궁금해지네
42666,군대,요즘 에어컨 없으면 어떻게 버텨요 더워서
42667,군대,조카 남친 군대 간다 고 울 고 불 고 날리다
42668,군대,요즘 고무신 꺽 신지 않으면 다행 인데 요
42669,군대,군대 보낸다고 군인 남친 들 만 가입 하는 카페 가입 하더라
42670,군대,그건 제 남자친구 군대 갈 때 있었어요
42671,군대,군대 가는게 죽으러 가는것도 아닌데 왜 그러는거니
42672,군대,사랑 니깐 그러죠 맨날 보다가 갑자기 안 보면 힘들지 않을까요
42673,군대,면회 가면 되지 요즘 은 핸드폰 가지 고 간다는데
42674,군대,핸드폰 은 할 수 있을 때 하기 때문 답답함이 많을 거 에요
42675,군대,군대 편할 때 가면 서 호들갑 떠네
42676,군대,그러지 마세요 군대 에서 편지 받는 게 가장 행복했던 때 있었잖아요
42677,군대,요즘 군대 밥 잘나오나 쌀 좋은 거 쓰겠지
42678,군대,왜 요 밥 맛 없으셨어요 밥맛 똑같지 않아요
42679,군대,달라 군대 밥 찌거든
42680,군대,맛없겠네요 군대 에서 살쪄오는 사람 들 있던데요
42681,군대,있지 규칙 적 인 생활 하는 곳 잖니
42682,군대,친구 랑 같이 갈수 있다던데 저 군대 가보고 싶어요
42683,군대,적극 추천 할께 넌 가면 살이 쪽 빠져오겠다
42684,군대,왜 요 힘들어요 전 힘든건 참는데 밥 안주 면 못 참아요
42685,군대,밥 은 잘줘 시간 딱 딱 맞춰서 한번 갈수있음 가봐
42686,군대,군대 갈수 있는 나이 지났을꺼예요 아쉽네요 진작 가볼껄
42687,군대,아직도 군대 에서 가혹 행위 있나 봐
42688,군대,요즘 에도
42689,군대,최근 기사도 떴어
42690,군대,무슨 내용 이야
42691,군대,군대 에서 오메가 를 물 없이 씹어 먹게 했데
42692,군대,그런 걸 시켜
42693,군대,가위바위보 해서 진 사람 방향 제도 먹였어
42694,군대,정말 사이코패스
42695,군대,그래서 이번 재판 받았어
42696,군대,그런 사람 은 처벌 받아야되
42697,군대,군대 가혹 행위 한 선임 기억나
42698,군대,기억 하고 있어
42699,군대,재판 결과 나왔어
42700,군대,어떻게 나왔어
42701,군대,집행유예 년 선고 받았어
42702,군대,어째서 집행유예 나와
42703,군대,반 성문 제출 하고 반성 했어
42704,군대,로 집행유예 를 선고 했어
42705,군대,피해자 처벌 원하지 않았어
42706,군대,정말 피해자 천사
42707,군대,군 가산 점 제도 어떻게 생각 해
42708,군대,지금 있어
42709,군대,지금 은 없어졌어
42710,군대,있어도 괜찮아
42711,군대,나도 그게 있어야 한다 생각 해
42712,군대,년 고생 하고 온 거 잖아
42713,군대,사회생활 년 늦어졌잖아
42714,군대,그러니 그렇게라도 보상 줘야지
42715,군대,그런데 이미 없어져서 아쉬워
42716,군대,그건 아니라고 봐
42717,군대,최근 군대 군 가산 점 제도 부활 이야기 나와
42718,군대,년 헌재 에서 위헌 받아 없어졌잖아
42719,군대,그런데 대선 후보 들 공약 으로 말 했어
42720,군대,난 찬성 해
42721,군대,나도 그건 찬성 해
42722,군대,사회 에서 보상 해줘야지
42723,군대,국방 의 의무 했잖아
42724,군대,그런 제도 권 으로 지켜줘야되
42725,군대,여 성 단체 에선 반대 해
42726,군대,이해 안 자기 아들 있잖아
42727,군대,홍준표 의원 징병제 폐지 를 제안 했어
42728,군대,군대 없어져
42729,군대,모병제 를 실시 하려고 해
42730,군대,직업 군인 으로 대체 하는구나
42731,군대,그러지 그러면 일자리 확보 되잖아
42732,군대,그러면 이점 크네
42733,군대,그러지 남여 간 군대 다툼 줄어들거야
42734,군대,모병제 하고 가산 점도 줘야
42735,군대,인 센티 브 부여 하면 좋지
42736,군대,아무쪼록 잘 되면 좋겠어
42737,군대,현재 여자 들 은 부사관 이나 장교 로 군대 가잖아
42738,군대,알 고 있어
42739,군대,그런데 왜 사병 은 안
42740,군대,이야긴 예민한 문제 지
42741,군대,왜 여자 라 군대 적합하지 않아서 안 갔잖아
42742,군대,대체로 남자 보다 약하긴 하지
42743,군대,그런데 왜 간부 가는 거야
42744,군대,나도 그건 모르겠어
42745,군대,난 게 역차별 같아
42746,군대,나도 그건 해안가
42747,군대,하태경 의원 남녀 공 동복 무제 공약 냈어
42748,군대,갑자기 왜
42749,군대,공 동복 무제 하면 군 가산 점 논란 없앨 수 있어 서야
42750,군대,과연 여자 들 찬성 할까
42751,군대,외국 은 여성 군대 를
42752,군대,어디 나라 있어
42753,군대,이스라엘 스웨덴 노르웨이 등 있어
42754,군대,거 긴 그렇게 하나 보네
42755,군대,그래서 우리 그렇게 하려고 해
42756,군대,의도 좋은데 과연 될지 의문 이야
42757,군대,하태경 의원 모병제 공약 냈어
42758,군대,어떻게 한다고 해
42759,군대,년 이상 근무 하도록 한다고 해
42760,군대,급여
42761,군대,초임 월 만원 이상 줄 거래
42762,군대,많이 주는 거
42763,군대,그리고 년 후 전 역할 때 대학 장학금 지 원한 대
42764,군대,정도 혜택 이면 많이 하겠다
42765,군대,그러면 청년 취업 쉽지
42766,군대,더 이상 군 젠더 갈등 없으면 좋겠어
42767,군대,군대 마다 인사 다르지
42768,군대,달라
42769,군대,있던 곳 은 뭐 였어
42770,군대,우리 진군 이었어
42771,군대,진군 그건 처음 들어 본다
42772,군대,나도 처음 엄청 당황 했어
42773,군대,충성 제일 입 잘 붙네
42774,군대,거만한게 없어
42775,군대,통일 할 순 없나
42776,군대,나도 그랬으면 좋겠어
42777,군대,만약 군대 간다 면 공군 가고싶어
42778,군대,공군 이유 있어
42779,군대,전투기 탈 수 있잖아
42780,군대,그게 타 보고 싶어
42781,군대,너무 너무 재미있을거 같아
42782,군대,겁 없구나
42783,군대,비행기 타는거 좋아하잖아
42784,군대,비행기 랑은 완전 다른 느낌 일텐데
42785,군대,그렇지만 내 직접 조종 해보고 싶어
42786,군대,나름 재미있을지도 모르겠다
42787,군대,요즘 군대 시설 은 좋나
42788,군대,엄청 좋아졌지
42789,군대,어떤게 좋아졌어
42790,군대,좋아졌는데 제일 좋은 건 개인 침대 를 쓴다는거지
42791,군대,예전 에는 침대 없었어
42792,군대,마루 바닥 같은 곳 에서 같이 잤어
42793,군대,그건 너무 싫다
42794,군대,영화 에도 자주 나오는걸
42795,군대,왜 한번 못 봤지
42796,군대,원래 관심 없으면 잘 안보 여
42797,군대,군대 그렇게 가기 싫은 곳 인가
42798,군대,아무래도
42799,군대,제일 큰 이유 뭐
42800,군대,아무래도 년 이란 시간 없어지는 기분 잖아
42801,군대,군대 갔다 온 사람과 안 갔다 온 사람 은 차이 많이 나잖아
42802,군대,어떤게 제일 많이 차이나
42803,군대,마인드 라던가 하는 행동 들 만 봐도 딱 티 나더라고
42804,군대,확실히 군대 갔다오면 그런 것 들 변하긴 하지
42805,군대,그래서 한번 갔다오는것도 괜찮다고 생각 해
42806,군대,그럴수도 있겠다
42807,군대,요즘 에도 민방위 받아
42808,군대,아직 받고있지
42809,군대,코로나 인데 어떻게 받아
42810,군대,그래서 요즘 은 온라인 교육 하더라
42811,군대,온라인 교육 어떻게
42812,군대,동영상 으로 교육 하는거지
42813,군대,그렇구나 하나 안 힘들겠다
42814,군대,완전 편해
42815,군대,코로나 끝나서 다시 가게 되면
42816,군대,좀 싫긴 하지만 어쩔 수 없지
42817,군대,공익 군인 이라고 할 수 있나
42818,군대,글쎄 잘 모르겠네
42819,군대,일단 출퇴근 한다는 거 부터 너무 군인 안 같아
42820,군대,아무래도 그게 제일 큰 차이점 이지
42821,군대,군인 이라기보단 직장인 느낌이잖아
42822,군대,그렇긴 하지만 너무 안좋게 생각 하면 안 돼
42823,군대,왜 안되는데
42824,군대,대부분 은 가고 싶어도 어떤 이유 로 못 갔을거야
42825,군대,그럴수도 있겠다
42826,군대,누구 사정 은 있는거니까
42827,군대,관심병사 뭐
42828,군대,약간 심리 상태 불안한 애 들 말 해
42829,군대,사고 칠거 같은 애 들
42830,군대,그런 애 들 관심 갖고 지켜보라고 관심병사 라고 불러
42831,군대,그런 애 들 똑같이 훈련 받아
42832,군대,하긴 하는데 많이 봐주지
42833,군대,그렇구나 부대 많았어
42834,군대,우리 한 명 있었어
42835,군대,무슨 사고 안 쳤고
42836,군대,다행히 사고 안치 더 라고
42837,군대,의경 뭐
42838,군대,의무경찰 이라고 경찰 에서 복무 하는 군인 이라고 할 수 있지
42839,군대,그렇구나 군복 대신 경찰복 입고
42840,군대,왠지 덜 힘들거 같은데
42841,군대,꼭 그렇다고 할 순 없어
42842,군대,하긴 군인 이니까
42843,군대,들 똑같이 힘들거야
42844,군대,내 생각 짧았다
42845,군대,아니야 그렇게 생각 할수도 있지
42846,군대,주변 해병대 나온 친구 있어
42847,군대,해병대 한 명 있지
42848,군대,해병대 기수 따지는게 엄청 심하다며
42849,군대,장난 아니더라
42850,군대,친구 똑같겠네
42851,군대,저번 해병대 선배 만났는데 다시 군대 온줄 알았잖아
42852,군대,밖 에서까지 그러는건 좀 않나
42853,군대,나도 그렇게 생각 하지만 해병대 문화 니까 존중 해줘야지
42854,군대,하긴 그런 걸 좋아할수도 있지
42855,군대,나중 대우받는 느낌 받을수 있을지도
42856,군대,어떻 게 면 군대 면제 받을 수 있어
42857,군대,그건 갑자기 왜
42858,군대,몇몇 사람 들 면제 받으려고 별 짓 하잖아
42859,군대,그런 사람 들 있지
42860,군대,그래서 궁금해졌어
42861,군대,여러 방법 중 엄청 살 빼거나 엄청 살 찌우는게 있지
42862,군대,얼 만큼 빼거나 찌워 되는데
42863,군대,까지는 잘 모르겠어
42864,군대,면제 까지 받을 정도 면 엄청 심해야겠지
42865,군대,요즘 은 기준 엄격해져서 면제 받기 힘들어
42866,군대,강철 부대 보는데 특전사 들 정말 대단하더라
42867,군대,어떤 점
42868,군대,정말 훈련 잘 받았었나 봐
42869,군대,어려운 것 들 척척 하던데
42870,군대,나도 예전 특전사 가고 싶었는데
42871,군대,정말 특전사 멋있는데 너무 힘들거 같긴해
42872,군대,아는 형 특전사 출신 인데 정말 힘들대
42873,군대,주변 특전사 출신 있구나
42874,군대,한 명도 없어
42875,군대,나도 형 밖에 없어
42876,군대,군대 간다 면 특전사 못 갈거 같아
42877,군대,다시 돌아간다면 한번 가보고 싶긴해
42878,군대,요즘 가는 애 들 주변 많은 거 같아
42879,군대,내 주변 에는 거의 없는데
42880,군대,들 로 가더라고
42881,군대,그렇구나 장점 있긴하지
42882,군대,어떤 장점 있는데
42883,군대,내 알기로 월급 꽤 높았어
42884,군대,그렇구나 아무나 갈 수 있는거야
42885,군대,선발 시험 거쳐서 선발 되어야지
42886,군대,아하 조건 있구나
42887,군대,어느 정도 경쟁률 있어
42888,군대,오늘 길가 다가 봤는데 군 차량 봤어
42889,군대,군 차량 인지 어떻게 알
42890,군대,군 차량 은 번호판 다르거든
42891,군대,그렇구나 몰랐어
42892,군대,나도 몰랐는데 군인 였을 때 알았지
42893,군대,일반인 들 은 잘 모르겠다
42894,군대,군생활 하면서 되게 신기했어
42895,군대,궁금한게 있는데 군 차량 이랑 일반 차 랑 사고나면 어떻게 해
42896,군대,똑같이 보험 처리 는걸 로 알고있어
42897,군대,그렇구나 다른건 없네
42898,군대,얼마 전 예비군 갔다 왔는데 편의점 에서 파는게 새로 나왔더라
42899,군대,새로운게 계속 나오는구나
42900,군대,가끔 씩 나오는데 내 좋아하는게 새로 나와서 좋았어
42901,군대,나도 한번 가보고싶다
42902,군대,좋 은 게 가격 너무 저렴해서 좋아
42903,군대,부럽다 나중 갈 때 나도 사다주면 안 돼
42904,군대,뭐 필요한거 있어
42905,군대,달팽이 크림 한번 써 보고싶어
42906,군대,내 다음 갈 때 사다줄게
42907,군대,고마워 나중 내 밥 한번 살 게
42908,군대,군인 계급 이등병 먼저 인거 알았어
42909,군대,계급 은 잘 모르지만 요즘 영화 같은거 보고 알 게 되었지
42910,군대,당연히 일이 먼저 라서 일병 먼저 인 줄 알았잖아
42911,군대,일병 있구나 난 몰랐어
42912,군대,이등병 다음 일병 이래 웃기 지
42913,군대,그렇네 희안하다
42914,군대,일병 이등병 챙겨주라고 그렇게 한데
42915,군대,그런 이유 있었어 깊은 뜻 있었구나
42916,군대,그렇다네 나도 친구 말 해줘서 알았어 담 신랑 한테 물어봐
42917,군대,당연히 일병 다음 이등병 인 줄 알았더니
42918,군대,군대 에는 봉지 라면 밖에 안 판데
42919,군대,컵라면 안팔
42920,군대,그래서 뽀글이 해먹 는데 첨 알았어
42921,군대,그래서 뽀글이 유행 처럼 번지 게 되었구나
42922,군대,그런 가봐 몸 에도 안좋은데 왜 그럴까 했더니 그런 사연 있었어
42923,군대,왜 컵라면 안 파는지 모르겠네 쓰레기 때문 런가
42924,군대,아마도 그런것 같아 봉지 라면 못 끓여 먹잖아
42925,군대,그래서 뽀글이 구나
42926,군대,맞어 군대 음식 은 사연 있나 봐
42927,군대,신기하다 없으면 잇몸 으로
42928,군대,군대 취사 병 있는거 알
42929,군대,잘 알 지 개그 에서도 취사 병 나오잖아
42930,군대,취사 병 은 주말 없데
42931,군대,너무 혹독한거 아냐
42932,군대,주말 에는 쉬어야 하는데 힘들겠다
42933,군대,뭐 쉬는 날 충전 해줘야 하는데
42934,군대,주말 에도 병사 들 은 밥 먹어야하니까
42935,군대,다른 날 쉬어야지
42936,군대,그래서 취사 병 안 할고 하나 봐
42937,군대,양도 엄청 많이 해야하고 힘들겠어
42938,군대,직업 군인 은 군인 유지 하기가 힘든거 아세요
42939,군대,어떻게 유지 해야 하나요
42940,군대,왜 그렇지요
42941,군대,예전 아르바이트 를 하는데 남편 직업 군 인 시 던 분 계셨어요
42942,군대,분 유지 하기 힘들어하셨나요
42943,군대,직업 군인 이라니 멋있어요
42944,군대,군인 은 항상 몸무게 를 유지 해야 하고 체력장 에서도 기준 미달 면 경고 를 당한 대 요
42945,군대,그건 맞습니다
42946,군대,정말 힘들 것 같아요
42947,군대,군인 은 아무나 하는게 아닌 가봐요
42948,군대,나라 아무나 지키는게 아니죠
42949,군대,정말 그럴것 같네요
42950,군대,주변 직업 군 인 다가 제 대하 신분 계신가요
42951,군대,제 주변 에는 많습니다
42952,군대,아니요 주변 직업 군인 없어요
42953,군대,제 주변 에는 이모 부랑 형부 동생 그래요
42954,군대,분 들 은 어떠셨다고 하셨나요
42955,군대,직업 군인 멋있는것 같아요
42956,군대,평생 하던 일이 직업 군 이다 보니 취업 쉽지 않다고 하더라고요
42957,군대,군인 과 비슷한 체계 의 일 하셔야 합니다
42958,군대,저 은퇴 후 너무 걱정 되요
42959,군대,예전 에는 직업 군인 모집 공 고가 있어서 쉬웠다고 하더라고요
42960,군대,그랬군요 요즘 은 직업 군인 모집 공고 를 따로 내지 않는군요
42961,군대,지금 은 많이 어려워졌군요
42962,군대,저번 장교 군인 대해 이야기 했죠
42963,군대,말씀 하셨던 것 같습니다
42964,군대,들었어요
42965,군대,형부 그러는데 예전 에는 장교 로 제대 하면 특별 전형 있었 대요
42966,군대,그랬던 것 같아요
42967,군대,어떤 전형 인가요
42968,군대,요즘 에는 별로 없지만 예전 에는 우대 해주는 경우 있었다고 하네요
42969,군대,예전 에는 장교 를 선택 하는 사람 많지 않았나 봅니다
42970,군대,예전 정말 좋았네요
42971,군대,요즘 있다면 어떨까 요
42972,군대,경쟁률 엄청 세질 것 같습니다
42973,군대,정말 좋을 것 같아요
42974,군대,예전 군대 휴가 로 나가서 성전환 수술 하고 온 기사 보셨었나요
42975,군대,보지 못 했는데 그래서 분 은 바로 전역 했나요
42976,군대,아니요 기억 안나 요
42977,군대,최근 분 복직 한다는 뉴스 떴었더라고요
42978,군대,그렇군요
42979,군대,나라 에서 인정 하지 않은 것 인가요
42980,군대,상관 수술 하고 와도 된다고 해서 했다고 하더라고요
42981,군대,성전환 수술 로 군인 의 복무 를 그만 둘 수 없다고 판단 한 것 일까 요
42982,군대,정말 요 세상
42983,군대,저 사건 대해 서 솔직히 뭐 맞는지 모르겠어요
42984,군대,그러게요 저 정보 만으로는 잘 모르겠습니다
42985,군대,개인 의 자유 지만 이해 안되네요
42986,군대,군대 에서 새벽 근무 를 선데 요
42987,군대,그렇죠 섭니다
42988,군대,당직 이라고 할 수 있을까요
42989,군대,자다가 나가서 근무 를 선데 요
42990,군대,군대 그런 곳 입니다
42991,군대,잠 자는 것 같지 않겠네요
42992,군대,정말 군인 들 고생 하는 것 같아요
42993,군대,할 만 한 고생 입니다 괜찮다고 생각 합니다
42994,군대,그러게요 나라 를 지키느라 힘쓰네요
42995,군대,앞 으로 군인 들보 면 수고 한 고 해주고 싶네요
42996,군대,군인 들 들으면 어깨 으쓱 해지겠군요
42997,군대,저 마음속 으로 응원 할게요
42998,군대,장병 들 듣기 싫은말이 요즘 군대 편하다는 말이래요
42999,군대,당연히 소리 를 싫어하겠지요
43000,군대,정말 요 제 보기 엔 편하기만 해보이던데요
43001,군대,정말 좋아지긴 한 것 같거든요
43002,군대,다녀오신 후 그렇게 말씀 하시죠
43003,군대,맞아요 좋아진 건 확실해요
43004,군대,반대 로 고생 하는데 그런 말 들으면 저 마음 상 할 것 같아요
43005,군대,반응 정상 입니다
43006,군대,저 군 인들 앞 에서는 조심해야겠어요
43007,군대,앞 으로 그런 말 하지 말아야 겠어요
43008,군대,다시는 하지 마십시요
43009,군대,맞아요 다신 그러지 말아야겠네요
43010,군대,국방부 홈페이지 들어가 보신 적 있나요
43011,군대,아니요 한번 없는 것 같아요
43012,군대,아니요 들어가 본적 없어요
43013,군대,가끔 인스타 툰 재밌어서 들어가는데요
43014,군대,그래요 어떻길래 재미있죠
43015,군대,그것 은 무엇 인가요
43016,군대,어제 재미 난 국방부 인스타 툰 올라왔더라고요
43017,군대,궁금하네요 알려주세요
43018,군대,궁금하네요
43019,군대,위대한 라는 툰 이었는데 한번 보시 면 좋을 것 같아요
43020,군대,그래요 한번 찾아서 봐야겠어요
43021,군대,꼭 봐야겠어요
43022,군대,군 에도 부정부패 많다는 것 아시나요
43023,군대,가장 심한 곳 군대 라는 말 있었던 것 같네요
43024,군대,어디 있다고 생각 해요
43025,군대,부정 군 수 품 이라는 것 있어요
43026,군대,예전 친구 아버지 군인 이라서 들어 봤던 것 같아요
43027,군대,그것 은 무엇 일까 요
43028,군대,군 에서 부정 유출 및 민간 에서 불법 유통 되는 군수 품 일체 불법 제조 판매 되는 군복 이나 군용 장구 를 말 해요
43029,군대,정말 나쁜 사람 들 많은 것 같아요
43030,군대,처음 들 어보 이야기 에요
43031,군대,사람 모이는 곳 은 부정부패 생길 수 밖에 없나 봐요
43032,군대,그러게요 그런 것 방법 있었으면 좋겠어요
43033,군대,생길수 밖에 없는 것 같아요
43034,군대,퀴즈 입니다 전역 한 군인 의 군복 은 팔면 될까 요
43035,군대,안 될 것 같아요
43036,군대,모르겠어요
43037,군대,정답 은 안 됩니다 불법행위 거든요
43038,군대,그게 불법 인가요
43039,군대,저 예비군 때문 팔면 안된다고 생각 했거든요
43040,군대,그렇군요
43041,군대,전역 한 군인 의 군복 이지만 군복 단 속 법 명시 되어 있어서 판매 하려다 군사 경찰 에게 적발 되면 형사입건 또는 형사 고발 조치 를 당한다고 해 요
43042,군대,모르는 걸 알 게 되었네요
43043,군대,정말 몰랐던 이야기 요
43044,군대,군대 이야기 재밌지 않나요
43045,군대,그러게요 처음 엔 낯설었는데 계속 듣다 보니 재미있네요
43046,군대,신기한 이야기 많네요
43047,군대,각개 전투 라는 용어 를 들어 보셨나요
43048,군대,군대 용어 지만 실제 에서 많이 사용 되는 것 같아요
43049,군대,들어 봤지만 정확히는 몰라요
43050,군대,각개 전투 기초 군사훈련 에서 시행 하는 단위 별 전술 훈련 이름 이에요
43051,군대,그렇게 쓰였던 거 군 요
43052,군대,처음 듣는 정보 요
43053,군대,참호 라는 용어 들어 보셨나요
43054,군대,처음 들어 봐요
43055,군대,아니요 처음 들어요
43056,군대,참호 야전 에서 적의 공격 대비 하여 만든 방어 설비 를 말 해요
43057,군대,그렇군요 군대 용어 참 어렵네요
43058,군대,어려운 단어 요
43059,군대,퀴즈 에요 예비군 훈련 은 원격교육 있을까요
43060,군대,있어요
43061,군대,코로나 때문 있지 않을 가요
43062,군대,정답 은 있습니다
43063,군대,회사 에서 하시는 분 봤어요
43064,군대,그렇군요
43065,군대,예비군 원격교육 통해 수강 할 수 있더라고요
43066,군대,그렇더라고요
43067,군대,요즘 은 원격교육 많은 것 같아요
43068,군대,그런데 아무리 예비군 이지만 군 교육 인데 원격교육 은 아니지 않나요
43069,군대,맞아요 들 틀어놓고 일 하더라고요
43070,군대,코로나 때문 인 것 같아요
43071,군대,군대 면제 기준 은 뭘 까
43072,군대,키 몸무게 등 신체검사 를 보고 결정 하는 거 같아
43073,군대,평발 군대 안 간다 얘기 있던데 맞나
43074,군대,요즘 은 평발 대부분 군대 간다 하더라고
43075,군대,팔 문제 있어 경례 안되는 사람 면제 라 던대
43076,군대,그렇겠다 군대 경례 를 자주 하는 곳 이니
43077,군대,아는 사람 은 허리 디스크 판정 받고 수술 까지 했는데 현역 갔다 하더라고
43078,군대,허리 디스크 현역 이야 의외
43079,군대,요즘 은 갈수록 기준 완화 되는 느낌 있어
43080,군대,점점 기준 완화 되는 게 보이긴 하더라고
43081,군대,기준 완화 되는 게 군인 들 에게는 좋은 걸까
43082,군대,완화 되어야 갈 사람 늘 지
43083,군대,군인 들 의 행군 훈련 힘드나
43084,군대,완전 군장 갖추고 하니까 힘들지 않을까
43085,군대,보통 부대 하는데 특전사 같으면 걸을걸
43086,군대,보면 죽을만큼 힘들어 해보여서
43087,군대,군대 를 안 가봐서 모르지
43088,군대,특전사 군장 은 일 반 보병 보다 무겁대
43089,군대,행군 완주 시 포상 휴가 주고 그러는 거 봤어
43090,군대,인간 할 만 한 짓 못 된다고도 했어
43091,군대,포상 휴가 받을려고 열심히 한다잖아
43092,군대,순간 우리 딸 업고 걸어가는 것 상상 했다
43093,군대,신체 부담 돼서 논란 많았어
43094,군대,못 할 것 같아
43095,군대,요즘 은 직업 군인 대한 인식 좋아진 것 같아
43096,군대,군인 공무원 이니까 안정 적 인 장점 있어서 그런 가봐
43097,군대,요즘 은 취업 난도 심해서 안정 적 인 직업 추구 하는거 같더라고
43098,군대,취업 난이 한 몫 하는 것 같네
43099,군대,요즘 에는 안정 적 인게 큰게 작용 하는 것 같아
43100,군대,관사 제공 되니 부동산 문제 있으니 더 인식 좋아질 수 밖에 없는거 같아
43101,군대,직업 군 인도 연봉 높나
43102,군대,모든 면 에서 안정 적 되는 것 같아
43103,군대,직원 군 인들 월급 점점 오르고 있는 추세 니까
43104,군대,군 인들 연봉 은 연차 따라 높아지지 않아
43105,군대,월급 점점 오르는 추세구나
43106,군대,거기 다가 군인 들 만을 위 한 적금 시스템 잘 되어 있어서 돈 모으 기 수월하다고 하네
43107,군대,요즘 은 군인 적금 있잖아
43108,군대,대출받을 때 혜택 있다 하더라고
43109,군대,혜택 있는 것 은 너무 좋다
43110,군대,지 원 률 크게 줄었대
43111,군대,무슨 일 이지
43112,군대,정말 이유 뭐
43113,군대,찾아보니 올해 처음 으로 정원 대비 지원 자 수 미달 났다고 하네
43114,군대,원래 많은 사람 들 선망 하는 곳 아니었나 의외
43115,군대,의 장점 없어서 그런 걸까
43116,군대,그런 가봐 코로나 의 영향 있다고 하고 군 복무 기간 짧아져서 이점 없다고 하네
43117,군대,그런 이유 있었구나
43118,군대,예전 에는 붙기 정말 힘들었잖아
43119,군대,단기 복무 장교 장려 금 증가 한 예산 내년 부터 반영 되면 괜찮지 않을까
43120,군대,그럴 수도 있겠어 내 주변 엔 공부 잘 하는 사람 들 만 합격 하는 곳 이었거든
43121,군대,나도 하는 애 한테 들었는데 품위 유지비 라는 게 나온대
43122,군대,용돈 수준 이라고 하더라고
43123,군대,강화 활동 비 신설 됐다는 것 인가 봐
43124,군대,예전 군 인들 나오는 우정 의 무대 프로그램 기억나
43125,군대,모르겠어
43126,군대,기억나
43127,군대,모르는구나 요즘 군인 나오는 프로그램 처럼 엄청 유행 하는 프로 였거든
43128,군대,부모님 찾을 때 같이 울었어
43129,군대,그렇구나 군인 들 의 부모님 만나는 프로그램 이야
43130,군대,나도야 언니 울면 서 껴안는데 까지 눈물 나더라고
43131,군대,군인 들 부모님 만나고 장기 자랑 하는 프로그램 이었어
43132,군대,유명한 대사도 있어
43133,군대,유명한 대사 뭐
43134,군대,이분 저희 어머님 확실합니다
43135,군대,대사 아직도 기억나
